id,run_id,publisher_id,external_id,title,cite_score,last_updated_date
200831,41,20155.0,21100864478,The Give and Take of Sustainability: Archaeological and Anthropological Perspectives on Tradeoffs,,1/24/2024 5:40:35 PM
200834,41,20162.0,21101093313,Sensing the Perfect Tomato: An Internet of Sensing Approach,,1/24/2024 5:40:35 PM
200835,41,47723.0,21100995099,TAE 2019 - Proceeding of 7th International Conference on Trends in Agricultural Engineering 2019,,1/24/2024 5:40:35 PM
200838,41,3124.0,19400158343,Current Opinion in Environmental Sustainability,14.1,1/24/2024 5:40:35 PM
200839,41,3124.0,12191,Journal of Arthroplasty,7.1,1/24/2024 5:40:35 PM
200841,41,3124.0,17500154901,Progress in Molecular Biology and Translational Science,6.9,1/24/2024 5:40:35 PM
200842,41,3124.0,21100444313,Sustainable Chemistry and Pharmacy,6.5,1/24/2024 5:40:35 PM
200843,41,3124.0,21100858657,The Lancet Planetary Health,21.3,1/24/2024 5:40:35 PM
200844,41,3125.0,21100366771,Journal of Applied Research on Medicinal and Aromatic Plants,5.4,1/24/2024 5:40:35 PM
200845,41,3127.0,26160,Journal of Diabetes and its Complications,5.1,1/24/2024 5:40:35 PM
200848,41,3129.0,22475,Trends in Food Science and Technology,25.2,1/24/2024 5:40:35 PM
200849,41,3131.0,5000157102,Teaching and Learning in Nursing,2.5,1/24/2024 5:40:35 PM
200850,41,217.0,5000155600,Health Education,1.8,1/24/2024 5:40:35 PM
200851,41,217.0,21100304262,International Journal of Emerging Markets,5.1,1/24/2024 5:40:35 PM
200852,41,218.0,16879,Advances in Medical Sociology,2.3,1/24/2024 5:40:35 PM
200853,41,218.0,17800156772,International Journal of Workplace Health Management,2.7,1/24/2024 5:40:35 PM
200854,41,47806.0,21100790932,Current Research in Nutrition and Food Science,1.9,1/24/2024 5:40:35 PM
200856,41,20168.0,21100820764,Research Handbook on Climate Change and Agricultural Law,,1/24/2024 5:40:35 PM
200857,41,47782.0,21101149453,Arab Geographical Journal,,1/24/2024 5:40:35 PM
200858,41,3123.0,21101140746,"Big Data Analytics in Chemoinformatics and Bioinformatics: with Applications to Computer-Aided Drug Design, Cancer Biology, Emerging Pathogens and Computational Toxicology",,1/24/2024 5:40:35 PM
200860,41,3123.0,21100944496,Encyclopedia of the Anthropocene,,1/24/2024 5:40:35 PM
200861,41,3123.0,21101140807,"Insect Resistance Management: Biology, Economics, and Prediction, Third Edition",,1/24/2024 5:40:35 PM
200862,41,3124.0,21101159003,American Journal of Preventive Cardiology,,1/24/2024 5:40:35 PM
200863,41,3124.0,24172,Journal of Chromatography B: Analytical Technologies in the Biomedical and Life Sciences,5.6,1/24/2024 5:40:35 PM
200864,41,3124.0,25057,Mathematical Social Sciences,1.2,1/24/2024 5:40:35 PM
200865,41,3127.0,12719,Journal of Nutritional Biochemistry,10.7,1/24/2024 5:40:35 PM
200866,41,3127.0,36431,Poultry Science,7.4,1/24/2024 5:40:35 PM
200867,41,3128.0,16620,Plant Science,9.5,1/24/2024 5:40:35 PM
200868,41,3129.0,21101092013,Maritime Transport Research,2.5,1/24/2024 5:40:35 PM
200869,41,3129.0,21101161672,Measurement: Food,,1/24/2024 5:40:35 PM
200870,41,3129.0,21100780469,World Development Perspectives,3.4,1/24/2024 5:40:35 PM
200871,41,217.0,21100376830,African Journal of Economic and Management Studies,3.0,1/24/2024 5:40:35 PM
200872,41,217.0,21100370349,Journal of Criminal Psychology,1.7,1/24/2024 5:40:35 PM
200874,41,47823.0,24925,Rivista degli Studi Orientali,0.2,1/24/2024 5:40:35 PM
200875,41,47829.0,21101149482,Fayoum University Medical Journal,,1/24/2024 5:40:35 PM
200876,41,47876.0,21100886224,Humanities and Social Sciences Reviews,0.6,1/24/2024 5:40:35 PM
200877,41,20192.0,21100215166,Journal of Obesity,7.4,1/24/2024 5:40:35 PM
200878,41,20493.0,21100285411,International Conference on Geoinformatics,,1/24/2024 5:40:35 PM
200880,41,47916.0,22238,Operations Research,4.8,1/24/2024 5:40:35 PM
200881,41,47925.0,4000148503,International Journal of Environmental Science and Technology,6.4,1/24/2024 5:40:35 PM
200882,41,270.0,17700155033,IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,7.8,1/24/2024 5:40:35 PM
200884,41,296.0,17600155207,Mediterranean Journal of Nutrition and Metabolism,1.5,1/24/2024 5:40:35 PM
200886,41,20209.0,21101030139,JMIR Medical Informatics,5.6,1/24/2024 5:40:35 PM
200887,41,303.0,14561,"Child: Care, Health and Development",4.5,1/24/2024 5:40:35 PM
200889,41,303.0,20459,Journal of Applied Entomology,3.5,1/24/2024 5:40:35 PM
200890,41,303.0,23411,Journal of Industrial Ecology,13.0,1/24/2024 5:40:35 PM
200891,41,303.0,17225,Journal of Magnetic Resonance Imaging,9.9,1/24/2024 5:40:35 PM
200892,41,303.0,21100256980,Plant Genome,4.8,1/24/2024 5:40:35 PM
200893,41,303.0,16614,Plant Pathology,5.1,1/24/2024 5:40:35 PM
200894,41,303.0,16900154710,Statistical Analysis and Data Mining,2.2,1/24/2024 5:40:35 PM
200895,41,304.0,15747,Pediatric Pulmonology,5.4,1/24/2024 5:40:35 PM
200898,41,314.0,19558,Journal of Women's Health,5.6,1/24/2024 5:40:35 PM
200899,41,315.0,21100788294,Plants,5.4,1/24/2024 5:40:35 PM
200900,41,48094.0,15152,Medico e Bambino,0.4,1/24/2024 5:40:35 PM
200901,41,20226.0,56235,South African Journal of Clinical Nutrition,2.3,1/24/2024 5:40:35 PM
200902,41,48104.0,21100870279,Microbial Genomics,6.0,1/24/2024 5:40:35 PM
200903,41,48107.0,21100872043,Epidemiologia e Servicos de Saude,3.3,1/24/2024 5:40:35 PM
200904,41,3135.0,15114,Journal of Pediatric Health Care,2.6,1/24/2024 5:40:35 PM
200905,41,48174.0,21100868216,Engineering and Applied Science Research,1.6,1/24/2024 5:40:35 PM
200906,41,20248.0,22755,Jurnal Ekonomi Malaysia,1.1,1/24/2024 5:40:35 PM
200907,41,48181.0,21101156055,From Regulatory Policies to International Arbitration: Political Economy,,1/24/2024 5:40:35 PM
200908,41,356.0,19700201530,International Journal of Sport Policy,4.2,1/24/2024 5:40:35 PM
200910,41,356.0,4700152741,Journal of Ethnicity in Criminal Justice,1.5,1/24/2024 5:40:35 PM
200911,41,48231.0,21100446014,Royal Society Open Science,6.0,1/24/2024 5:40:35 PM
200913,41,362.0,15398,Journal of Career Assessment,6.3,1/24/2024 5:40:35 PM
200918,41,217.0,21100895684,"Global Knowledge, Memory and Communication",2.9,1/24/2024 5:40:35 PM
200919,41,47799.0,21100446510,Journal of Humanitarian Logistics and Supply Chain Management,5.4,1/24/2024 5:40:35 PM
200920,41,47799.0,19700201800,Journal of Integrated Care,1.6,1/24/2024 5:40:35 PM
200921,41,47868.0,21100854451,Global Journal of Environmental Science and Management,7.5,1/24/2024 5:40:35 PM
200922,41,47900.0,21100858750,Changing Urban Landscapes Through Public Higher Education,,1/24/2024 5:40:35 PM
200923,41,255.0,21100236611,International Journal of Business and Globalisation,0.6,1/24/2024 5:40:35 PM
200924,41,270.0,21101036610,"2020 3rd International Conference on Engineering Technology and its Applications, IICETA 2020",,1/24/2024 5:40:35 PM
200925,41,270.0,21101079200,"2021 IEEE Symposium Series on Computational Intelligence, SSCI 2021 - Proceedings",,1/24/2024 5:40:35 PM
200926,41,270.0,21100374601,IEEE Access,9.0,1/24/2024 5:40:35 PM
200927,41,47938.0,21101068000,IISE Annual Conference and Expo 2021,,1/24/2024 5:40:35 PM
200928,41,303.0,21100920651,Advanced Sustainable Systems,8.4,1/24/2024 5:40:35 PM
200930,41,303.0,27613,Canadian Geographer,2.9,1/24/2024 5:40:35 PM
200931,41,303.0,27364,Population and Development Review,4.5,1/24/2024 5:40:35 PM
200932,41,303.0,14000156253,Regulation and Governance,6.3,1/24/2024 5:40:35 PM
200935,41,304.0,21100202148,International Forum of Allergy and Rhinology,9.9,1/24/2024 5:40:35 PM
200938,41,20555.0,21101063838,Regional Sustainability,3.7,1/24/2024 5:40:35 PM
200940,41,315.0,21100316035,Biology,4.0,1/24/2024 5:40:35 PM
200941,41,315.0,21101133329,Earth (Switzerland),1.6,1/24/2024 5:40:35 PM
200943,41,316.0,21100886347,Risks,3.1,1/24/2024 5:40:35 PM
200946,41,327.0,21100416121,Nature Plants,24.1,1/24/2024 5:40:35 PM
200947,41,20242.0,21100817156,Development of Science and Technology of Food Resources,,1/24/2024 5:40:35 PM
200948,41,20242.0,21100428363,Progress in Economics Research,,1/24/2024 5:40:35 PM
200949,41,334.0,29268,Community Development Journal,2.4,1/24/2024 5:40:35 PM
200950,41,334.0,21101085021,The Critique of Commodification: Contours of a Post-Capitalist Society,,1/24/2024 5:40:35 PM
200951,41,334.0,27365,World Bank Economic Review,3.8,1/24/2024 5:40:35 PM
200952,41,48200.0,19700186953,Enterprise Development and Microfinance,0.6,1/24/2024 5:40:35 PM
200954,41,356.0,14685,Planning Theory and Practice,4.2,1/24/2024 5:40:35 PM
200955,41,48232.0,21100872741,"Food Chemistry, Function and Analysis",1.5,1/24/2024 5:40:35 PM
200956,41,48235.0,20100195016,Asia Life Sciences,0.1,1/24/2024 5:40:35 PM
200958,41,362.0,14116,Education and Urban Society,2.7,1/24/2024 5:40:35 PM
200961,41,363.0,22951,Journal of Marketing,22.1,1/24/2024 5:40:35 PM
200963,41,48263.0,6300153104,Thermal Science,2.7,1/24/2024 5:40:35 PM
200964,41,48287.0,8600153101,Horticultura Brasileira,1.6,1/24/2024 5:40:35 PM
200966,41,381.0,19053,Computational Economics,3.7,1/24/2024 5:40:35 PM
200968,41,381.0,16646,Planta,7.9,1/24/2024 5:40:35 PM
200969,41,382.0,21101153978,Evolution from a Thermodynamic Perspective: Implications for Species Conservation and Agricultural Sustainability,,1/24/2024 5:40:35 PM
200970,41,382.0,21100983663,The New Generation of Computable General Equilibrium Models: Modeling the Economy,,1/24/2024 5:40:35 PM
200971,41,20272.0,21101146613,"Research Progress on Forage Production, Processing and Utilization in China",,1/24/2024 5:40:35 PM
200972,41,385.0,29291,Community Mental Health Journal,4.3,1/24/2024 5:40:35 PM
200973,41,386.0,22164,Genetic Resources and Crop Evolution,3.4,1/24/2024 5:40:35 PM
200974,41,387.0,23913,Analytical and Bioanalytical Chemistry,7.5,1/24/2024 5:40:35 PM
200975,41,20285.0,21100866850,"Biodiversity: Law, Policy and Governance",,1/24/2024 5:40:35 PM
200976,41,20285.0,21101004069,China's Agricultural Development: Challenges and Prospects,,1/24/2024 5:40:35 PM
200977,41,20285.0,21100818099,"Geographies of Meat: Politics, Economy and Culture",,1/24/2024 5:40:35 PM
200978,41,20285.0,21101091569,Mega-regionalism and Great Power Geo-economic Competition,,1/24/2024 5:40:35 PM
200979,41,20285.0,21100982084,Technological Change in Japan's Beef Industry,,1/24/2024 5:40:35 PM
200980,41,20285.0,21100869944,The Routledge Handbook of Green Social Work,,1/24/2024 5:40:35 PM
200981,41,20285.0,21101061736,The Routledge Handbook on the American Dream: Volume 1,,1/24/2024 5:40:35 PM
200982,41,20285.0,21101051174,True Cost Accounting for Food: Balancing the Scale,,1/24/2024 5:40:35 PM
200983,41,398.0,21100914239,Development and the Rural-Urban Divide,,1/24/2024 5:40:35 PM
200985,41,398.0,23391,"Journal of Environmental Science and Health - Part B Pesticides, Food Contaminants, and Agricultural Wastes",3.9,1/24/2024 5:40:35 PM
200986,41,398.0,21101043286,Routledge Handbook of Sport Governance,,1/24/2024 5:40:35 PM
200987,41,400.0,12749,International Information and Library Review,2.3,1/24/2024 5:40:35 PM
200988,41,400.0,21100228034,Journal of Student Affairs Research and Practice,1.8,1/24/2024 5:40:35 PM
200989,41,48392.0,21100780699,A+BE Architecture and the Built Environment,0.3,1/24/2024 5:40:35 PM
200990,41,48539.0,18329,Journal of Wildlife Diseases,2.8,1/24/2024 5:40:35 PM
200991,41,20304.0,21101039282,Food Microbiology: Fundamentals and Frontiers,,1/24/2024 5:40:35 PM
200992,41,48550.0,21100892869,"Community as Partner: Theory and Practice in Nursing, 8th Edition",,1/24/2024 5:40:35 PM
200993,41,48554.0,18801,OIE Revue Scientifique et Technique,2.6,1/24/2024 5:40:35 PM
200994,41,461.0,11700154320,Journal of Developmental Entrepreneurship,1.8,1/24/2024 5:40:35 PM
200996,41,231.0,21101077280,Frontiers in Political Science,1.6,1/24/2024 5:40:35 PM
200998,41,47859.0,21100370011,GSA Field Guides,1.6,1/24/2024 5:40:35 PM
200999,41,47900.0,21100858706,Handbook of Research on Sustainable Development and Governance Strategies for Economic Growth in Africa,,1/24/2024 5:40:35 PM
201000,41,270.0,21101133211,"2022 10th International Conference on Orange Technology, ICOT 2022",,1/24/2024 5:40:35 PM
201005,41,303.0,22078,Systems Engineering,4.9,1/24/2024 5:40:35 PM
201007,41,305.0,15834,Packaging Technology and Science,4.3,1/24/2024 5:40:35 PM
201011,41,3134.0,23063,Circulation Research,24.0,1/24/2024 5:40:35 PM
201012,41,3134.0,11000153729,Professional Case Management,1.0,1/24/2024 5:40:35 PM
201014,41,315.0,21100847432,Fibers,7.0,1/24/2024 5:40:35 PM
201015,41,48092.0,18442,Medicinski Glasnik,1.8,1/24/2024 5:40:35 PM
201016,41,48100.0,21101149815,Menoufia Journal of Soil Science,,1/24/2024 5:40:35 PM
201017,41,20242.0,21100893277,"Mexico: Background, Issues and Recent Developments",,1/24/2024 5:40:35 PM
201018,41,48159.0,3900148507,Organization Development Journal,0.6,1/24/2024 5:40:35 PM
201021,41,336.0,21906,Journal of Public Health Policy,4.9,1/24/2024 5:40:35 PM
201023,41,48215.0,21100790931,Management of Biological Invasions,3.6,1/24/2024 5:40:35 PM
201024,41,356.0,20662,Entrepreneurship and Regional Development,9.7,1/24/2024 5:40:35 PM
201025,41,356.0,20970,Environmental Education Research,7.1,1/24/2024 5:40:35 PM
201027,41,154.0,14521,BMC Pediatrics,3.7,1/24/2024 5:40:35 PM
201028,41,157.0,4000148210,Nutrition and Dietetics,5.6,1/24/2024 5:40:35 PM
201029,41,47691.0,21100855822,Cogent Business and Management,3.5,1/24/2024 5:40:35 PM
201030,41,20162.0,21101126090,Risk Assessment for Environmental Health,,1/24/2024 5:40:35 PM
201031,41,20162.0,21101093409,Societal Dimensions of Environmental Science: Global Case Studies of Collaboration and Transformation,,1/24/2024 5:40:35 PM
201033,41,47740.0,19700175015,Infection and Drug Resistance,5.7,1/24/2024 5:40:35 PM
201034,41,47752.0,21101081693,Acta Ecologica Sinica,4.1,1/24/2024 5:40:35 PM
201035,41,47760.0,24276,Revue d'Economie Politique,0.5,1/24/2024 5:40:35 PM
201036,41,20168.0,21101087842,Handbook of Digital Inequality,,1/24/2024 5:40:35 PM
201037,41,3123.0,21101064310,Innovative Food Processing Technologies: A Comprehensive Review,,1/24/2024 5:40:35 PM
201038,41,3124.0,21101112809,Current Research in Parasitology and Vector-Borne Diseases,1.9,1/24/2024 5:40:35 PM
201040,41,3124.0,12716,Journal of Nutrition,7.3,1/24/2024 5:40:35 PM
201044,41,3127.0,22792,Industrial Marketing Management,13.8,1/24/2024 5:40:35 PM
201045,41,3129.0,21101069605,Advances in Food Security and Sustainability,2.8,1/24/2024 5:40:35 PM
201047,41,3129.0,16956,Cities,10.4,1/24/2024 5:40:35 PM
201048,41,3129.0,18164,Computers and Industrial Engineering,11.9,1/24/2024 5:40:35 PM
201049,41,3129.0,17700156736,Energy Procedia,4.4,1/24/2024 5:40:35 PM
201050,41,3129.0,21100255484,Journal of Hospitality and Tourism Management,10.1,1/24/2024 5:40:35 PM
201051,41,3129.0,5600152801,Primary Care Diabetes,3.9,1/24/2024 5:40:35 PM
201052,41,217.0,21100248909,Tourism Review,12.8,1/24/2024 5:40:35 PM
201053,41,218.0,4100151535,Research in Political Economy,0.4,1/24/2024 5:40:35 PM
201054,41,47799.0,21100461423,Advances in Race and Ethnicity in Education,0.6,1/24/2024 5:40:35 PM
201055,41,47799.0,22897,Journal of Consumer Marketing,4.5,1/24/2024 5:40:35 PM
201056,41,47799.0,11200153526,Studies in Economics and Finance,2.7,1/24/2024 5:40:35 PM
201059,41,20155.0,31004,Journal of Agricultural Science,2.4,1/24/2024 5:40:35 PM
201061,41,47847.0,21100212700,RAE Revista de Administracao de Empresas,1.2,1/24/2024 5:40:35 PM
201062,41,47870.0,19400157217,International Journal of Plant Production,4.3,1/24/2024 5:40:35 PM
201063,41,255.0,21100385814,"International Journal of Services, Economics and Management",1.6,1/24/2024 5:40:35 PM
201065,41,270.0,21101171586,"Proceedings of International Conference on Computational Intelligence and Sustainable Engineering Solution, CISES 2023",,1/24/2024 5:40:35 PM
201066,41,47973.0,21101152867,International Journal of Environmental Impacts,,1/24/2024 5:40:35 PM
201068,41,303.0,19105,Agricultural and Forest Entomology,3.7,1/24/2024 5:40:35 PM
201070,41,303.0,24456,Child Development,9.3,1/24/2024 5:40:35 PM
201071,41,303.0,24413,Community Dentistry and Oral Epidemiology,4.6,1/24/2024 5:40:35 PM
201073,41,303.0,21101087138,Food Frontiers,8.3,1/24/2024 5:40:35 PM
201074,41,20155.0,21100860948,Dispute Settlement Reports 2015,,1/24/2024 5:40:35 PM
201075,41,303.0,21101087141,Plant-Environment Interactions,1.8,1/24/2024 5:40:35 PM
201077,41,304.0,15031,Infant Mental Health Journal,3.7,1/24/2024 5:40:35 PM
201078,41,48028.0,21100945715,Journal of International Logistics and Trade,1.9,1/24/2024 5:40:35 PM
201079,41,48053.0,21100208077,Preventive Nutrition and Food Science,4.3,1/24/2024 5:40:35 PM
201081,41,3134.0,14138,Journal of Ambulatory Care Management,2.4,1/24/2024 5:40:35 PM
201082,41,48066.0,21100899296,Innovative Marketing,1.9,1/24/2024 5:40:35 PM
201083,41,314.0,15970,Journal of Medicinal Food,4.9,1/24/2024 5:40:35 PM
201084,41,314.0,21100801744,Violence and Gender,2.9,1/24/2024 5:40:35 PM
201085,41,315.0,26980,Buildings,3.1,1/24/2024 5:40:35 PM
201086,41,315.0,21100403902,Metabolites,5.3,1/24/2024 5:40:35 PM
201087,41,315.0,21100927981,Tropical Medicine and Infectious Disease,4.1,1/24/2024 5:40:35 PM
201088,41,157.0,20023,Economic Record,2.0,1/24/2024 5:40:35 PM
201089,41,157.0,15653,Journal of Marriage and Family,8.1,1/24/2024 5:40:35 PM
201091,41,316.0,21100913135,International Journal of Financial Studies,3.2,1/24/2024 5:40:35 PM
201094,41,48111.0,21100242257,Insects,4.2,1/24/2024 5:40:35 PM
201099,41,48178.0,19900191907,International Journal of Asia-Pacific Studies,0.6,1/24/2024 5:40:35 PM
201100,41,48193.0,17700156405,Polish Journal of Food and Nutrition Sciences,4.7,1/24/2024 5:40:35 PM
201101,41,356.0,12100155404,Health Sociology Review,5.1,1/24/2024 5:40:35 PM
201105,41,362.0,17800156704,American Journal of Rhinology and Allergy,4.7,1/24/2024 5:40:35 PM
201106,41,362.0,14838,Canadian Journal of Psychiatry,8.4,1/24/2024 5:40:35 PM
201108,41,363.0,16800154724,Journal of Vacation Marketing,7.7,1/24/2024 5:40:35 PM
201109,41,157.0,21926,Decision Sciences,8.1,1/24/2024 5:40:35 PM
201111,41,157.0,16614,Plant Pathology,5.1,1/24/2024 5:40:35 PM
201113,41,158.0,21100889409,International Journal of Innovative Technology and Exploring Engineering,0.6,1/24/2024 5:40:35 PM
201114,41,20154.0,38556,In Practice,0.7,1/24/2024 5:40:35 PM
201115,41,164.0,21100407919,Islamic History and Civilization,0.4,1/24/2024 5:40:35 PM
201116,41,47654.0,75696,Catholic University Law Review,0.3,1/24/2024 5:40:35 PM
201117,41,47657.0,15537,Current Biology,12.1,1/24/2024 5:40:35 PM
201119,41,47672.0,21100218356,CEUR Workshop Proceedings,1.1,1/24/2024 5:40:35 PM
201120,41,3121.0,21658,Journal of Cranio-Maxillofacial Surgery,5.6,1/24/2024 5:40:35 PM
201121,41,47706.0,21100781704,Journal of Hygienic Engineering and Design,0.7,1/24/2024 5:40:35 PM
201122,41,20162.0,21101125681,Climate Change and Animal Health,,1/24/2024 5:40:35 PM
201123,41,20162.0,21101161638,Handbook of Irrigation Hydrology and Management: Irrigation Methods,,1/24/2024 5:40:35 PM
201124,41,47730.0,4800156203,Revista Brasileira de Engenharia Agricola e Ambiental,2.5,1/24/2024 5:40:35 PM
201125,41,47741.0,19841,Social Psychiatry and Psychiatric Epidemiology,7.0,1/24/2024 5:40:35 PM
201126,41,3123.0,21101110220,Functional Foods and Nutraceuticals in Metabolic and Non-communicable Diseases,,1/24/2024 5:40:35 PM
201127,41,3123.0,21101091332,"Processed Cheese Science and Technology: Ingredients, Manufacture, Functionality, Quality, and Regulations",,1/24/2024 5:40:35 PM
201128,41,3123.0,21100967050,The Solar Corridor Crop System: Implementation and Impacts,,1/24/2024 5:40:35 PM
201129,41,3124.0,21100202730,Advances in Nutrition,17.4,1/24/2024 5:40:35 PM
201130,41,3124.0,21101078840,Current Research in Insect Science,1.9,1/24/2024 5:40:35 PM
201131,41,3124.0,21100780475,Journal of Commodity Markets,5.1,1/24/2024 5:40:35 PM
201132,41,3124.0,25294,Journal of Cystic Fibrosis,8.8,1/24/2024 5:40:35 PM
201133,41,3125.0,19700166804,Ticks and Tick-borne Diseases,6.5,1/24/2024 5:40:35 PM
201135,41,3127.0,21100446418,Contemporary Clinical Trials Communications,2.8,1/24/2024 5:40:35 PM
201136,41,3127.0,21100792731,Egg Innovations and Strategies for Improvements,,1/24/2024 5:40:35 PM
201137,41,3127.0,37502,Journal of Obstetrics and Gynaecology Canada,3.0,1/24/2024 5:40:35 PM
201142,41,157.0,20048,Economica,2.6,1/24/2024 5:40:35 PM
201143,41,47732.0,110092,Morbidity and Mortality Weekly Report,52.8,1/24/2024 5:40:35 PM
201145,41,47754.0,21100281302,International Journal of Energy Economics and Policy,3.9,1/24/2024 5:40:35 PM
201146,41,3123.0,21101151970,"AI Assurance: Towards Trustworthy, Explainable, Safe, and Ethical AI",,1/24/2024 5:40:35 PM
201147,41,3123.0,21101146665,Encyclopedia of Renewable and Sustainable Materials: Volume 1-5,,1/24/2024 5:40:35 PM
201148,41,3123.0,21101023131,Fruit Crops: Diagnosis and Management of Nutrient Constraints,,1/24/2024 5:40:35 PM
201149,41,3124.0,32791,Industrial Crops and Products,9.7,1/24/2024 5:40:35 PM
201151,41,3124.0,21100388318,Plant Gene,5.2,1/24/2024 5:40:35 PM
201152,41,3125.0,23324,Journal for Nature Conservation,3.4,1/24/2024 5:40:35 PM
201153,41,3127.0,20492,Annals of Vascular Surgery,2.6,1/24/2024 5:40:35 PM
201154,41,3127.0,21100372152,Journal of Behavioral and Experimental Economics ,2.7,1/24/2024 5:40:35 PM
201156,41,3127.0,23985,Neurobiology of Aging,8.7,1/24/2024 5:40:35 PM
201157,41,3128.0,22460,Patient Education and Counseling,5.0,1/24/2024 5:40:35 PM
201158,41,3129.0,21100197945,Biocatalysis and Agricultural Biotechnology,8.4,1/24/2024 5:40:35 PM
201159,41,3129.0,18676,Technology in Society,11.2,1/24/2024 5:40:35 PM
201160,41,217.0,144742,International Journal of Contemporary Hospitality Management,13.6,1/24/2024 5:40:35 PM
201161,41,217.0,145293,International Journal of Productivity and Performance Management,6.3,1/24/2024 5:40:35 PM
201163,41,47799.0,144668,Journal of Knowledge Management,13.5,1/24/2024 5:40:35 PM
201164,41,231.0,21101052354,Frontiers in Big Data,4.6,1/24/2024 5:40:35 PM
201165,41,231.0,21101150733,Frontiers in Sustainability,,1/24/2024 5:40:35 PM
201166,41,47900.0,21100859743,"Virtual and Augmented Reality: Concepts, Methodologies, Tools, and Applications",,1/24/2024 5:40:35 PM
201168,41,47921.0,21100463068,"International Journal on Advanced Science, Engineering and Information Technology",1.5,1/24/2024 5:40:35 PM
201170,41,47604.0,19700181105,Journal of Babol University of Medical Sciences,0.6,1/24/2024 5:40:35 PM
201173,41,303.0,21100218107,Journal of Advances in Modeling Earth Systems,12.8,1/24/2024 5:40:35 PM
201175,41,20555.0,21101065048,Global Transitions,17.8,1/24/2024 5:40:35 PM
201180,41,48075.0,19900194907,Planning Malaysia,1.3,1/24/2024 5:40:35 PM
201181,41,314.0,19700176047,"Cyberpsychology, Behavior, and Social Networking",8.7,1/24/2024 5:40:35 PM
201182,41,316.0,21100886355,Journal of Fungi,4.9,1/24/2024 5:40:35 PM
201183,41,326.0,21100198409,Nature Climate Change,32.5,1/24/2024 5:40:35 PM
201184,41,326.0,21100852120,npj Biofilms and Microbiomes,11.2,1/24/2024 5:40:35 PM
201185,41,20240.0,19700200840,Childhood obesity (Print),4.3,1/24/2024 5:40:35 PM
201186,41,20242.0,21101019479,Key Congressional Reports for September 2019: Part VII,,1/24/2024 5:40:35 PM
201187,41,334.0,21101068168,Perspectives on Public Management and Governance,5.7,1/24/2024 5:40:35 PM
201188,41,20593.0,21100781400,Journal of Public Health in Africa,0.8,1/24/2024 5:40:35 PM
201189,41,342.0,26829,Studies on Russian Economic Development,1.5,1/24/2024 5:40:35 PM
201190,41,350.0,11900154404,PLoS Neglected Tropical Diseases,7.2,1/24/2024 5:40:35 PM
201191,41,48217.0,21100945961,Squalen Bulletin of Marine and Fisheries Postharvest and Biotechnology,1.4,1/24/2024 5:40:35 PM
201192,41,356.0,16777,"Capitalism, Nature, Socialism",3.9,1/24/2024 5:40:35 PM
201193,41,356.0,99014,Critical Public Health,5.7,1/24/2024 5:40:35 PM
201196,41,356.0,29976,Journal of the American College of Nutrition,8.2,1/24/2024 5:40:35 PM
201200,41,356.0,18300156708,Technical Communication Quarterly,2.8,1/24/2024 5:40:35 PM
201201,41,356.0,6500153248,Victims and Offenders,3.5,1/24/2024 5:40:35 PM
201203,41,362.0,4000148307,Family Business Review,9.9,1/24/2024 5:40:35 PM
201204,41,362.0,21100941746,Global Pediatric Health,2.2,1/24/2024 5:40:35 PM
201206,41,363.0,4900152609,New Solutions,2.7,1/24/2024 5:40:35 PM
201207,41,363.0,12457,Progress in Physical Geography,6.8,1/24/2024 5:40:35 PM
201208,41,363.0,18130,Sociology,5.6,1/24/2024 5:40:35 PM
201209,41,48280.0,4500151501,Planta Daninha,1.7,1/24/2024 5:40:35 PM
201212,41,381.0,25465,Current Diabetes Reports,10.7,1/24/2024 5:40:35 PM
201214,41,381.0,92738,International Journal of Historical Archaeology,1.8,1/24/2024 5:40:35 PM
201215,41,381.0,19762,International Microbiology,5.4,1/24/2024 5:40:35 PM
201216,41,381.0,21101132209,SpringerBriefs on Key Thinkers in Education,0.0,1/24/2024 5:40:35 PM
201218,41,382.0,21100873817,Advances in Global Change Research,3.7,1/24/2024 5:40:35 PM
201220,41,382.0,21101162904,Ethics and Sustainable Agriculture: Bridging the Ecological Gaps,,1/24/2024 5:40:35 PM
201221,41,382.0,21101159157,"Handbook of Climate Change Resilience, Volume 1-4",,1/24/2024 5:40:35 PM
201222,41,382.0,21101146214,Soil Organic Carbon Sequestration in Terrestrial Biomes of the United States,,1/24/2024 5:40:35 PM
201223,41,382.0,21101139625,Sustainable Ethanol and Climate Change: Sustainability Assessment for Ethanol Distilleries,,1/24/2024 5:40:35 PM
201224,41,20272.0,21100391500,Proceedings of the Indian National Science Academy,1.3,1/24/2024 5:40:35 PM
201225,41,20272.0,21101037132,SN Applied Sciences,5.3,1/24/2024 5:40:35 PM
201227,41,20272.0,21101158526,Wetland Development in Paddy Fields and Disaster Management,,1/24/2024 5:40:35 PM
201233,41,387.0,21100401085,Latin American Economic Review,6.0,1/24/2024 5:40:35 PM
201234,41,20661.0,21101017756,"Cotton Production and Uses: Agronomy, Crop Protection, and Postharvest Technologies",,1/24/2024 5:40:35 PM
201235,41,20661.0,21101017924,New Frontiers in Stress Management for Durable Agriculture,,1/24/2024 5:40:35 PM
201236,41,20661.0,21100901928,Securing the 'Rice Bowl': China and Global Food Security,,1/24/2024 5:40:35 PM
